file;vertices;edges;time;solsize;recsteps;finished;verified
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r039.dimacs;20;162;0.30;280;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r041.dimacs;20;116;0.22;233;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r043.dimacs;20;72;0.23;336;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r045.dimacs;20;108;0.20;359;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r047.dimacs;20;104;0.23;322;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r049.dimacs;20;66;0.20;469;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r051.dimacs;20;114;0.20;411;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r053.dimacs;20;114;0.20;440;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r055.dimacs;20;116;0.21;233;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r057.dimacs;20;72;0.21;336;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r059.dimacs;20;108;0.18;359;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r061.dimacs;30;231;0.92;699;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r063.dimacs;30;141;0.88;851;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r065.dimacs;30;223;0.84;1019;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r067.dimacs;30;159;0.96;933;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r069.dimacs;30;197;0.81;793;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r071.dimacs;30;165;0.84;893;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r073.dimacs;30;165;0.78;893;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r075.dimacs;30;150;0.85;707;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r077.dimacs;30;163;0.85;889;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r079.dimacs;30;163;0.85;889;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r081.dimacs;40;440;2.41;1398;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r083.dimacs;40;302;2.37;1741;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r085.dimacs;40;291;2.49;1589;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r087.dimacs;40;421;3.25;1631;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r089.dimacs;40;346;2.82;1408;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r091.dimacs;40;276;2.46;1380;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r093.dimacs;40;533;2.49;1644;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r095.dimacs;40;377;2.36;1488;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r097.dimacs;50;747;5.79;2181;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r099.dimacs;50;439;5.98;1945;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r101.dimacs;50;439;7.16;1945;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r103.dimacs;50;405;6.04;1985;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r105.dimacs;50;513;6.12;2114;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r107.dimacs;50;513;6.22;2114;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r109.dimacs;50;469;6.18;2400;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r111.dimacs;50;469;7.32;2400;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r113.dimacs;50;606;6.06;2161;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r115.dimacs;60;1244;5.30;3485;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r117.dimacs;60;516;4.88;3243;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r119.dimacs;60;534;4.77;3320;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r121.dimacs;60;943;6.30;2993;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r123.dimacs;60;854;5.19;3608;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r125.dimacs;70;1481;8.89;4253;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r127.dimacs;70;1433;8.95;4128;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r129.dimacs;70;909;10.10;4352;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r131.dimacs;80;2084;15.33;6988;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r133.dimacs;80;1629;15.01;5673;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r135.dimacs;80;1137;15.21;5467;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r137.dimacs;80;1619;16.96;5566;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r139.dimacs;90;1760;22.09;7229;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r141.dimacs;90;1384;22.30;7305;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r143.dimacs;90;2515;23.97;7208;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r145.dimacs;90;2970;27.66;7366;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r147.dimacs;100;3157;31.88;8928;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r149.dimacs;100;1708;36.62;8291;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r151.dimacs;100;1708;36.58;8291;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r153.dimacs;100;2624;41.44;9106;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r155.dimacs;100;2067;30.11;8086;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r157.dimacs;100;2067;31.09;8086;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r159.dimacs;100;2944;34.25;8885;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w001.dimacs;4;3;0.02;0;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w003.dimacs;6;8;0.01;21;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w005.dimacs;16;118;0.08;4;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w007.dimacs;16;107;0.09;7;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w009.dimacs;13;77;0.06;8;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w011.dimacs;14;88;0.06;10;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w013.dimacs;15;48;0.11;14;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w015.dimacs;10;14;0.03;16;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w017.dimacs;14;60;0.08;20;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w019.dimacs;16;112;0.10;22;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w021.dimacs;11;22;0.03;24;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w023.dimacs;16;39;0.10;80;0;1;correct;
